id,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
216006832,652,0,0,642,0,683,0,0,691,0,0,82,0,0,0,0,0,0,336,0,398,0,0,0,509,518,0,0,0,564,0,0,609,0,0,583
132276918,308,0,321,0,0,349,395,0,361,369,0,0,0,0,0,0,452,0,0,0,0,0,0,0,405,0,0,0,0,0,-53,0,39,0,0,113
543601875,0,0,-27,80,0,0,0,0,0,0,9,0,0,0,0,0,0,-74,0,164,0,215,205,46,0,0,0,0,0,0,0,0,159,0,0,-81
99716363,0,0,0,0,0,0,0,0,0,136,0,0,0,0,96,0,0,177,144,240,0,0,0,143,0,0,0,0,0,0,0,-239,0,0,-172,0
325846116,0,0,0,0,0,0,0,525,0,0,0,0,0,681,0,0,0,0,0,500,0,0,0,670,0,0,637,0,0,658,0,0,0,679,655,0
369588745,0,0,0,0,0,0,25,30,74,0,0,25,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,260,0,0,178,0,0,0
462989992,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,59,0,49,0,0,0,190,0,-12,0,0,0,0
481314612,-1,0,0,108,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,-10,0,0,0,0,0,0,0,497,0,0,0,0,0,0,0
489405846,0,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,140,0,0,0,0,322,0,0,0
94318684,0,0,0,0,443,0,0,0,0,0,412,0,0,0,0,0,0,0,0,0,0,0,0,426,0,0,0,0,0,0,0,0,0,0,0,0
76122272,497,500,500,506,574,552,501,533,557,549,551,506,511,496,525,439,495,477,0,524,453,491,521,493,504,481,515,465,484,525,509,469,482,514,-1,188
55523572,517,580,535,570,621,614,564,645,590,610,0,531,609,600,614,-334,-190,75,132,225,235,298,252,158,0,378,272,298,0,0,438,361,416,459,491,467
14062491,325,308,321,328,365,315,291,351,389,309,332,0,394,352,321,305,450,402,0,350,262,0,0,345,325,-260,-241,-102,11,117,248,349,278,366,404,448
91866007,-83,-50,25,70,128,180,165,288,182,181,163,0,0,0,194,310,228,276,307,376,270,293,306,266,265,265,243,-23,0,-3,-94,-143,-86,-13,15,95
168507117,493,582,562,510,514,556,0,0,595,571,0,657,583,0,551,-543,-500,-150,-9,40,173,233,240,176,291,337,363,367,464,0,516,0,514,529,524,544
38476556,303,392,0,375,486,0,277,0,472,521,0,424,425,443,184,0,0,161,176,243,344,278,385,302,427,616,338,290,276,298,455,0,421,360,375,170
266161379,719,697,764,0,753,714,769,0,721,788,756,674,714,0,754,769,729,0,733,697,707,648,706,725,0,722,534,0,691,632,-5,140,0,499,495,516
220390362,0,554,574,603,642,0,0,623,646,642,713,611,652,655,0,0,672,629,597,629,623,582,568,619,589,585,0,555,0,620,0,-361,-233,109,239,336
115981848,-86,14,72,22,90,135,303,230,328,0,315,360,371,358,326,369,0,0,285,0,393,379,357,347,0,335,0,0,0,131,0,65,79,0,96,196
194493842,746,723,0,711,0,258,486,439,0,487,606,577,635,591,0,696,0,0,730,696,760,725,633,656,658,709,670,744,0,0,0,0,713,0,674,750
165006464,340,368,0,383,0,379,0,389,413,0,396,0,-65,0,66,0,105,36,0,28,0,73,105,0,167,163,0,154,255,0,342,265,244,318,358,0
121921203,-176,0,-124,-143,0,-133,-86,0,-66,0,0,148,121,89,49,78,0,0,161,0,0,292,284,304,361,310,0,0,341,0,345,108,-80,-3,6,0
151208949,259,226,325,0,327,360,0,0,357,408,444,0,433,0,455,366,515,0,410,0,0,406,422,621,510,543,374,419,475,608,0,0,-241,0,0,0
307571324,0,756,743,768,0,0,670,651,704,0,0,738,0,245,0,189,630,598,443,559,0,581,490,445,0,0,0,0,0,563,694,633,680,687,0,668
53189172,393,390,0,0,0,0,450,594,498,405,0,428,0,408,434,0,0,0,0,496,440,428,0,0,381,387,0,0,0,183,183,0,300,314,251,281
276820416,596,0,0,0,0,0,596,564,0,0,0,0,0,555,0,321,403,0,430,449,0,428,367,0,0,449,549,550,595,595,0,523,0,659,636,601
52457729,0,0,378,0,339,0,285,337,0,0,0,0,0,338,0,335,208,348,227,0,301,338,-167,0,48,-37,0,0,-88,0,2,-16,0,0,103,0
218567833,0,738,735,758,784,768,774,740,0,0,0,727,0,706,0,733,0,722,694,673,0,0,0,0,0,0,526,541,0,0,595,382,0,0,577,0
18890160,0,335,329,0,0,340,0,339,391,338,0,0,468,366,0,0,0,272,-76,54,104,0,126,0,95,0,0,0,0,252,0,0,0,0,0,317
541322867,-121,-40,-36,0,-84,0,49,94,246,0,0,0,91,-66,0,0,0,0,198,0,203,0,0,85,0,0,0,270,0,0,0,0,116,-18,-51,0
1112366,0,0,532,445,0,472,0,0,543,0,0,600,575,0,519,0,0,-453,-416,-268,-256,-93,63,0,0,0,0,0,-237,0,-92,0,0,0,0,0
306736864,0,0,0,0,0,0,0,603,0,354,0,0,388,0,0,0,0,0,0,0,699,668,616,0,0,0,558,695,0,290,681,550,0,447,0,683
351794762,0,568,0,0,0,0,0,0,0,547,613,0,526,0,0,671,639,0,0,0,609,0,0,637,0,385,558,561,0,0,428,0,0,0,584,0
377935151,0,0,596,0,416,0,0,0,0,0,531,0,0,0,227,0,0,241,-100,0,0,0,521,0,0,0,0,661,0,690,600,0,656,597,0,0
298873907,0,687,0,0,0,743,688,0,0,0,698,755,0,0,0,0,0,0,0,557,0,597,0,423,658,0,0,0,0,0,0,618,0,656,0,0
144607525,0,0,0,0,0,0,0,228,0,0,0,0,0,311,0,0,379,0,0,0,0,0,346,0,0,399,0,400,478,490,0,0,509,0,516,0
284907720,517,562,0,558,0,0,0,0,0,0,0,0,602,0,0,497,0,0,0,0,0,622,0,664,0,0,0,638,0,0,0,638,0,0,0,0
105383845,0,0,0,233,0,0,0,356,0,346,378,0,362,0,0,380,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
145667147,0,0,0,0,0,0,0,0,0,0,221,0,326,0,0,282,0,228,0,0,0,0,-125,0,0,0,0,0,0,0,0,0,0,206,0,217
181915241,0,0,0,0,0,0,0,0,0,0,0,0,547,0,490,0,0,0,0,0,0,527,0,0,0,0,0,0,560,0,442,0,274,0,0,0
294334780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-111,0,0,0,0,0,-131,-11,0,0,0,0,0,0,197,0,0,0,0,0,0,394
111414919,0,0,0,0,0,0,0,0,0,0,0,372,0,0,0,228,0,0,0,0,0,0,0,0,-187,0,0,0,0,0,0,0,0,331,0,0
52819299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,707,0,628,0,0,0,0
79182984,593,429,0,454,609,626,665,572,623,538,464,574,672,643,633,453,679,613,681,607,331,0,548,673,691,611,374,690,584,642,594,555,629,646,646,502
137041707,255,319,337,318,317,323,241,291,402,0,408,-251,-61,-19,-43,38,66,27,13,49,52,91,348,144,210,135,135,129,309,346,342,326,199,292,260,0
234693655,561,539,636,624,654,601,637,581,539,420,612,677,643,0,304,423,0,623,437,499,523,589,573,544,0,599,488,544,626,678,607,454,457,711,656,564
473570396,66,-8,-38,-28,-101,39,0,89,0,72,89,-83,-77,0,-52,0,-23,-39,54,7,0,90,89,97,96,27,266,10,86,41,169,-48,124,92,141,98
190791939,743,796,742,790,753,732,766,725,751,779,753,0,0,743,712,0,743,0,721,0,742,714,738,592,0,680,676,684,0,634,702,690,311,426,407,485
126813439,0,38,40,10,66,107,143,90,0,81,0,138,233,0,152,195,276,244,240,337,240,338,-423,-378,-62,-74,-74,-47,131,127,135,0,0,225,256,0
255596250,605,545,0,540,568,594,729,650,558,0,679,629,670,680,477,386,540,503,528,601,597,655,0,0,588,611,0,703,535,0,601,588,690,0,502,527
572650602,174,7,177,132,60,0,408,458,0,0,266,558,463,432,498,371,182,226,347,181,386,389,432,0,377,346,528,0,491,0,0,305,425,0,310,434
182029712,391,0,433,438,611,613,0,583,653,698,561,533,748,0,528,493,646,504,312,0,477,604,403,610,722,0,486,0,0,0,687,637,0,569,708,683
154425802,371,437,0,0,376,368,413,280,0,427,0,-57,0,113,127,155,171,160,148,166,185,175,207,0,259,205,155,104,252,0,0,0,139,0,279,265
393950687,580,479,648,581,548,442,0,422,506,0,531,380,602,592,224,497,0,0,285,484,577,476,530,564,0,0,675,551,713,0,687,622,0,0,0,0
74785901,0,430,521,476,510,0,379,490,541,584,457,316,540,0,0,0,460,0,414,401,371,499,342,0,501,0,408,0,422,0,530,0,464,488,465,0
26213857,378,345,353,0,0,361,0,373,0,345,0,0,389,0,0,401,0,0,50,0,87,162,152,159,0,302,0,328,400,406,378,556,381,399,417,422
14252614,534,538,0,607,0,0,0,579,586,608,0,0,547,0,0,580,607,586,613,554,0,539,549,547,0,312,305,255,0,444,427,0,422,0,0,0
132754387,0,-56,0,0,159,0,0,0,218,157,174,0,258,275,181,165,233,306,0,284,260,0,532,271,267,350,286,0,0,0,0,0,0,0,-45,0
21344131,0,457,487,446,545,509,0,489,516,488,0,0,590,0,0,0,508,409,0,0,0,0,0,284,347,0,0,264,0,0,385,307,373,429,457,465
74838774,162,146,164,143,0,0,177,0,0,0,243,0,257,227,200,0,274,0,0,-326,-256,0,-133,-151,0,0,0,0,22,-7,54,0,0,0,0,118
140219086,0,0,0,223,0,226,0,0,0,227,218,0,204,244,163,228,0,0,282,171,151,0,0,0,0,-248,0,0,-44,0,-2,26,17,0,110,0
198509635,525,0,481,514,582,0,536,522,537,508,524,0,0,0,0,35,0,0,306,0,0,0,0,0,0,456,380,363,0,0,483,0,0,516,467,0
487948651,320,0,521,0,0,0,481,0,522,0,0,0,429,431,330,430,484,0,0,480,457,348,0,0,0,0,0,0,0,0,487,503,317,0,0,188
354500223,184,0,0,0,0,348,0,-24,9,362,0,0,0,0,381,0,0,146,0,-89,0,0,0,0,395,0,457,415,0,463,449,0,0,439,0,0
39618644,0,34,0,197,263,0,273,330,328,0,269,0,0,0,0,0,0,413,388,0,0,395,0,0,407,481,0,0,403,0,0,0,0,499,0,0
185697445,529,573,527,547,536,0,0,0,0,0,301,0,402,0,0,0,0,497,0,0,0,0,0,0,0,476,0,521,0,501,0,508,0,526,0,0
246411767,559,611,580,527,0,0,0,561,0,0,0,0,0,0,0,-485,-366,0,-63,0,0,0,0,0,0,0,0,0,346,0,0,345,0,0,443,0
19587015,0,379,0,0,461,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,199,236,0,207,0,0,328,0,0,359,0,404,342
241885441,585,0,0,0,0,528,0,575,0,664,0,0,0,0,0,0,0,0,0,-21,0,350,0,0,0,490,0,0,0,560,0,455,681,0,0,0
206825969,580,0,0,0,0,0,0,0,0,0,0,0,0,685,0,648,0,0,0,0,635,653,704,0,0,0,0,659,0,0,0,610,0,0,0,0
186423132,0,0,0,0,0,0,697,0,641,0,0,0,0,0,551,0,0,562,0,0,0,0,0,685,0,0,596,625,0,0,0,535,0,0,0,0
187876377,0,0,0,0,0,604,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,398,421,0,0,0,0,0,588,0,0
116968702,0,0,530,0,560,580,0,0,0,0,0,0,0,0,0,0,0,0,485,524,0,0,0,0,0,428,0,0,0,0,0,0,0,0,0,0
42057217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,243,0,0,398,0,0,0,385,344
261213928,0,632,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,0,0,0,599,0,0,0,0
61891405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,0,0,0,0,0,0,0,0,0,347,0,0,0,0,0,0,0,0
179859465,656,703,646,687,711,708,747,652,740,715,688,0,704,696,673,631,685,686,590,695,702,625,640,640,619,638,634,602,626,621,684,668,-296,196,315,523
366073610,639,588,542,417,348,249,157,126,203,194,364,355,479,367,347,457,443,584,251,297,0,370,474,496,419,416,388,0,453,443,368,255,486,475,318,533
156806832,341,263,364,0,0,373,331,330,347,361,408,-523,-417,-148,-74,90,234,169,141,0,281,361,417,359,373,477,336,319,337,366,307,385,283,346,310,0
8232713,402,515,538,534,550,500,524,526,599,447,498,461,505,504,373,0,466,0,464,458,364,337,432,0,202,439,0,493,462,532,541,416,370,550,568,426
37487577,445,0,0,539,521,525,522,527,541,517,494,526,569,552,516,0,530,573,609,532,-54,219,192,262,323,346,390,261,413,412,415,336,0,427,509,0
420893603,0,107,329,271,186,192,184,236,322,397,482,0,345,136,0,401,380,0,111,153,303,401,365,428,435,408,0,457,507,562,557,0,570,545,656,511
117318457,-38,-99,-22,-63,-37,-22,72,-32,0,-5,107,79,177,166,92,0,0,172,189,392,279,350,0,299,308,335,290,-432,0,0,-65,-5,-42,7,-43,0
216741440,704,0,719,746,636,0,667,0,662,589,0,-52,-95,0,48,25,239,0,182,212,224,305,262,290,393,485,0,0,0,624,667,651,645,702,666,675
249939447,0,565,0,0,628,630,0,0,683,595,605,0,633,645,604,648,625,619,112,0,325,326,337,305,0,373,356,0,467,456,504,480,0,498,494,540
120362356,278,298,291,0,293,0,0,314,338,0,313,349,364,314,0,304,285,278,252,269,276,312,0,-47,-33,0,-20,-54,0,2,0,0,34,61,42,339
61820465,0,273,-221,-87,0,0,0,-43,57,-37,9,0,168,213,97,0,150,209,0,0,100,0,185,0,236,255,211,217,277,0,-197,-184,-200,-61,0,0
105855029,378,481,0,546,562,0,518,454,567,492,0,337,419,611,507,0,562,0,496,462,458,562,0,0,608,0,582,543,427,0,676,537,0,619,0,0
128739383,146,0,201,195,0,0,270,-338,0,-119,0,53,0,0,61,66,161,0,82,134,108,0,0,288,329,0,0,267,359,350,336,0,26,109,0,179
314844167,665,570,0,617,513,0,0,-32,-111,104,384,352,519,0,0,0,0,455,0,499,505,0,0,0,506,499,510,0,606,572,637,0,623,0,632,662
187573417,0,0,555,0,632,651,659,0,685,0,667,650,689,0,573,606,0,0,615,0,0,578,667,663,0,0,526,644,0,0,0,632,96,0,457,487
250401306,530,0,508,0,0,533,482,580,619,549,440,645,0,544,42,0,0,0,-55,-84,-33,0,-353,0,27,89,0,223,0,0,507,0,0,0,659,0
95899860,0,0,0,0,0,739,0,665,730,728,0,0,760,770,738,735,746,746,721,0,0,0,0,0,704,0,0,0,664,650,730,429,452,511,514,0
38545891,428,0,54,149,0,164,261,0,0,0,0,0,0,432,0,402,474,0,0,418,435,0,0,0,512,484,446,0,505,557,0,0,0,525,568,565
462752136,0,18,21,0,-31,47,0,388,240,326,0,0,0,0,19,611,0,0,0,0,0,0,0,100,357,283,643,0,0,229,0,327,0,245,0,173
342038365,232,0,0,0,625,0,673,0,606,0,0,0,664,0,0,422,0,507,0,233,0,0,0,451,0,560,682,0,539,626,0,590,0,652,476,0
105023750,117,0,0,0,135,0,163,0,0,0,230,314,0,0,0,0,156,0,136,0,0,0,0,0,-421,0,0,-175,0,-54,-10,0,-20,0,74,0
290605945,673,0,0,0,0,0,688,729,0,0,618,31,315,380,0,495,0,0,467,452,0,0,608,0,0,717,0,719,0,0,0,0,0,0,0,0
44276157,0,0,0,0,0,0,0,509,0,480,512,0,0,0,585,501,0,0,0,515,0,0,0,0,0,0,279,0,229,286,252,197,245,0,240,0
86321688,0,0,572,0,0,0,0,0,562,0,338,0,0,0,0,0,0,420,319,487,0,473,0,0,538,440,388,513,0,0,703,0,0,0,0,0
153881379,0,0,0,425,489,0,0,0,0,528,0,0,0,0,0,72,0,0,0,0,0,152,0,0,0,0,344,0,0,469,0,0,409,0,430,459
269766590,0,0,693,0,617,0,0,550,0,0,0,0,0,0,558,541,0,0,0,0,0,0,0,0,0,0,0,574,617,0,654,579,0,686,0,0
95736062,476,492,0,0,0,0,0,0,0,0,0,525,530,0,0,0,0,0,0,0,408,0,0,0,0,0,0,-91,0,0,435,0,349,0,404,0
143156382,0,0,0,0,0,530,0,0,0,0,0,0,0,489,509,0,0,0,0,0,0,0,629,0,525,0,0,549,0,0,0,-52,0,0,-12,0
130016618,-78,0,0,0,0,51,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,140,0,-218,0,-173,0,0,0,0,0,0,0,-40,0,0
190192265,0,0,0,0,0,0,0,577,584,0,0,0,0,0,479,0,0,0,0,195,0,0,0,0,0,345,0,0,0,0,477,0,0,0,0,0
29484308,0,0,0,381,0,0,311,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,151,0,0,0,0
209752396,0,0,0,0,0,446,0,0,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,0,567,0,0,0
415508806,181,0,0,0,0,0,0,605,0,0,0,0,0,0,0,0,0,0,0,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23251028,590,433,543,525,512,397,333,0,497,545,473,413,421,570,503,569,556,492,503,514,480,575,589,466,610,588,524,462,447,572,583,404,593,399,524,470
145661331,631,674,659,0,610,626,682,680,769,613,637,0,717,679,621,163,335,352,375,395,426,421,327,430,512,465,418,466,487,515,532,463,455,523,544,0
136371402,627,496,631,0,652,673,679,0,658,692,657,677,667,672,603,364,0,368,379,409,408,349,410,477,464,492,460,484,557,0,598,0,569,603,615,622
107003890,455,531,556,538,547,591,620,585,581,542,516,506,549,0,480,527,568,558,511,600,378,550,316,0,485,494,486,386,511,575,544,530,0,507,0,374
442899054,-13,-24,308,425,-82,0,139,116,263,0,0,52,414,191,0,200,-186,-198,-184,50,88,79,-26,0,264,9,535,364,434,450,261,-34,389,237,293,155
104388183,66,-4,141,79,160,0,301,213,271,214,305,0,312,318,316,0,0,357,305,401,486,388,-9,-51,63,0,0,36,112,139,179,0,326,191,195,540
291795346,706,740,0,766,0,783,664,762,715,701,650,556,548,588,0,0,697,630,639,0,654,647,680,688,634,682,0,716,754,686,0,0,642,680,689,735
538334180,25,100,0,129,-46,0,232,296,185,364,251,214,0,0,247,346,127,-71,258,82,319,261,108,145,349,0,0,402,208,0,289,168,501,260,189,0
37253366,604,558,0,549,638,0,669,0,352,609,622,603,679,742,0,635,0,645,0,0,607,598,564,0,620,0,599,570,186,545,471,339,597,476,0,256
581877995,272,101,323,0,0,471,564,509,324,498,0,584,487,277,0,453,340,0,165,0,521,311,343,301,401,455,0,441,0,247,0,429,331,396,268,0
107635118,0,115,201,0,201,230,290,255,0,260,0,251,313,320,282,308,395,364,318,530,353,0,0,105,0,262,234,174,209,0,0,309,341,324,0,0
242257618,569,557,0,552,550,557,582,0,0,507,589,572,0,603,0,609,605,0,0,596,0,612,603,578,684,0,673,607,666,660,628,237,0,578,0,0
249233662,0,0,0,572,520,599,679,571,508,523,0,0,648,620,427,351,0,661,0,635,673,647,0,596,595,0,614,0,0,0,632,505,616,0,0,516
247381259,519,0,0,579,0,0,582,0,518,482,0,0,545,566,0,475,611,520,-340,-268,-40,0,0,0,0,146,161,191,219,0,301,-248,0,0,222,202
166414271,0,0,0,0,564,599,0,629,651,618,0,652,0,627,610,632,665,0,0,638,0,592,0,0,0,652,0,546,0,583,604,0,-44,221,0,0
328193080,730,0,0,690,680,662,635,0,643,663,0,0,0,649,0,698,689,700,146,610,0,581,0,596,0,669,701,0,0,660,0,665,0,0,0,668
207288522,0,639,593,569,643,0,634,613,650,608,0,700,0,0,0,547,622,0,0,0,0,0,482,0,0,566,0,542,0,632,736,598,613,0,0,0
18711050,0,479,0,0,551,0,494,0,0,0,0,534,0,557,532,0,554,587,0,0,494,567,0,0,589,0,0,540,602,609,604,500,0,0,617,627
121948152,12,18,66,39,133,0,0,0,296,0,290,0,349,359,292,0,0,0,300,358,0,0,324,0,0,346,0,0,0,0,0,-77,0,0,130,239
158070176,221,243,225,179,0,203,0,204,207,0,0,0,-225,0,0,-62,48,0,65,0,-3,113,7,0,0,0,0,0,0,275,0,0,154,0,0,0
210019557,561,533,584,0,533,0,0,0,0,584,0,60,0,169,0,0,0,0,269,277,255,0,0,0,0,0,0,310,526,0,0,0,0,535,465,510
601556273,370,209,0,0,0,0,0,515,481,0,0,0,750,0,0,494,127,273,400,378,0,373,0,144,0,453,0,0,0,0,0,486,0,0,0,0
9879263,379,451,0,463,0,0,0,0,534,0,0,495,0,0,0,0,0,0,548,0,410,449,0,0,0,519,529,0,0,0,-355,0,193,0,0,342
17215462,469,0,518,0,562,0,0,0,0,0,0,0,0,541,0,567,635,0,0,0,0,0,194,0,0,186,0,0,0,0,0,357,360,0,0,450
475995033,0,0,0,28,-58,0,0,0,0,0,0,0,10,168,0,0,0,-37,0,0,0,0,0,127,0,0,381,192,0,0,0,116,0,0,108,82
114988808,0,0,0,0,0,0,0,617,0,0,0,0,0,0,0,0,676,0,660,0,0,0,0,0,0,667,658,0,0,570,0,-3,0,234,295,325
99169233,-218,0,0,0,0,0,-101,0,0,0,0,0,0,-2,0,0,0,0,0,0,95,0,0,84,44,68,0,0,0,0,0,0,0,0,-2,-22
450307979,0,0,0,0,0,16,0,0,0,0,0,0,0,37,0,0,2,28,0,0,0,0,0,0,0,0,0,0,0,229,199,0,0,0,227,97
90079591,26,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,66,0,0,0,267,0,0,0,0,0,0,0,0,85,185,184
459575253,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,161,0,116,0,160,0,133,0,0,0,0
51758448,0,0,453,0,0,0,0,0,537,0,0,0,0,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,625,0,0,0
403597040,0,0,699,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0,623,0,0,0,0,0,0,0,694,0,0,0,0,0,0,0,0,0
59702773,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,128
241738412,640,631,577,621,649,637,625,645,638,643,639,667,703,662,624,737,704,678,-424,0,436,479,447,499,573,546,515,507,567,512,598,488,558,576,578,586
474363129,455,410,474,176,101,335,116,456,329,413,409,374,328,295,227,433,216,247,0,205,213,340,369,233,351,206,438,437,609,493,533,448,486,0,453,487
18846162,0,564,519,438,613,585,541,581,558,548,628,539,0,697,0,549,535,529,-273,-276,-142,76,193,131,192,255,230,331,366,364,416,361,388,396,444,0
168829311,112,176,221,206,215,242,215,0,210,180,0,160,217,0,190,221,214,233,221,207,0,255,-298,-129,-146,-133,-112,-154,-44,-32,-52,-37,-46,47,82,266
71070834,625,561,609,534,0,0,649,0,648,623,615,458,677,619,694,541,534,524,493,529,456,601,648,619,464,561,407,336,0,643,680,583,605,629,632,0
585332542,0,85,0,0,-47,238,387,459,488,503,0,674,0,420,0,394,62,164,0,174,249,403,407,241,571,482,543,414,529,467,433,400,353,269,268,471
250790137,0,662,566,418,560,669,652,645,640,656,0,614,586,706,622,585,641,0,586,0,620,524,0,584,658,535,625,509,0,594,643,154,-99,4,165,0
238585327,0,629,639,680,574,619,0,636,604,551,648,636,665,0,401,430,545,624,0,560,590,0,554,621,630,0,596,640,622,696,641,0,601,716,599,0
64846134,85,-15,64,-24,22,39,59,51,0,59,33,0,0,129,63,89,0,142,108,125,132,208,163,180,282,0,-237,0,-153,-82,0,0,0,4,-17,-24
226208480,663,668,0,641,687,723,0,723,607,679,709,619,0,704,0,745,0,0,0,577,624,616,628,0,642,724,699,703,0,0,706,742,742,751,732,771
53589524,128,166,0,156,303,235,0,245,271,0,0,321,347,330,379,261,345,0,323,320,328,0,-185,-143,0,-18,0,-17,-4,-3,47,0,0,0,88,0
363066017,535,0,560,0,555,372,452,259,0,411,559,303,476,604,463,0,599,600,360,413,547,611,0,0,0,0,0,691,0,693,684,0,690,706,678,0
263149069,0,604,736,708,603,642,734,0,345,0,514,494,619,622,0,0,0,0,591,685,612,655,711,0,732,0,795,802,0,801,0,761,0,571,0,823
187712090,451,0,0,0,467,482,456,0,458,0,506,377,492,429,0,465,0,450,0,0,0,0,438,429,0,543,404,-43,0,152,158,-290,0,135,127,0
246579247,484,0,583,0,0,0,600,0,555,0,0,0,519,523,402,424,527,0,0,595,593,637,596,649,0,651,691,0,0,0,0,582,692,680,640,645
282642618,594,0,0,643,0,608,571,0,0,562,600,-409,0,0,187,295,0,0,436,401,0,525,532,620,627,0,0,634,664,0,640,654,0,0,655,0
437370381,0,382,0,0,0,0,647,463,718,0,0,339,0,0,229,302,0,345,9,72,137,267,0,180,264,0,0,439,408,594,435,0,0,0,301,0
156472286,0,0,0,533,0,537,477,0,0,0,0,517,0,510,453,0,0,0,0,510,516,563,501,553,485,0,0,114,0,278,0,244,0,300,285,306
117334507,81,137,152,97,230,235,0,0,452,0,428,0,0,0,0,0,0,456,0,492,0,0,-467,0,0,205,0,0,384,435,0,401,435,0,0,0
140701283,0,-158,-149,0,0,0,0,-71,-35,0,0,-18,0,0,61,0,200,165,0,0,0,241,157,224,0,376,0,0,277,0,0,0,208,272,0,256
271149763,0,0,0,601,627,0,0,0,-88,0,-61,0,0,374,0,475,0,522,0,468,0,0,437,0,362,0,0,0,414,437,0,0,435,0,0,422
80075678,0,0,0,0,0,0,0,0,650,0,0,615,0,0,660,0,692,707,0,0,612,0,668,0,641,0,677,0,0,639,681,0,308,0,401,410
228094366,0,0,0,0,552,0,0,0,0,0,598,610,542,0,525,0,610,589,0,0,0,583,0,510,0,0,0,0,558,367,447,0,0,0,440,0
361463319,0,0,479,0,428,445,0,0,0,0,0,0,383,500,253,0,0,508,0,0,494,0,0,0,0,528,567,0,0,0,0,441,0,633,0,0
114836219,397,368,0,0,0,0,0,434,418,412,0,456,0,476,0,0,0,0,0,0,0,435,0,0,231,0,0,0,286,0,0,0,0,292,0,0
579569394,-84,0,0,24,0,0,0,0,0,0,0,0,-31,0,-109,0,94,0,0,0,194,0,0,0,17,0,0,132,0,205,0,0,0,94,0,0
113938476,0,0,0,0,0,0,0,0,0,0,457,498,0,0,507,0,0,0,321,0,0,0,0,0,582,0,0,445,478,0,372,0,0,0,0,493
252809164,0,579,0,0,0,638,0,0,0,-177,0,0,0,0,0,0,0,0,480,0,519,0,0,567,0,0,609,0,614,0,0,0,0,0,0,0
119362763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,0,0,322,370,0,0,0,0,138,0,0,92,0,158,0,0,0,186,0,0
112012508,0,0,0,0,0,0,0,0,0,0,0,0,0,139,138,0,0,0,0,0,0,0,0,186,0,0,0,0,0,-11,0,0,4,0,40,0
290753592,0,561,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,0,0,0,0,0,0,647,670
31811794,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,186,0,267,0,0,0,0,0,0,87
70880986,0,0,0,0,0,638,0,0,0,0,0,0,0,0,0,0,0,0,0,594,0,0,0,0,0,0,499,0,0,0,0,0,0,0,0,0
258704426,429,431,521,562,551,521,493,569,570,473,512,620,617,619,543,551,638,574,649,551,476,504,498,549,544,429,0,600,606,607,570,399,359,484,464,471
147214854,605,654,620,581,637,626,657,635,0,615,656,603,638,639,636,-207,-119,135,0,195,300,260,353,365,378,367,365,381,371,439,458,398,430,433,468,441
323638299,708,625,705,671,725,715,595,698,666,0,714,707,0,750,652,0,406,451,464,495,589,511,438,542,618,477,560,515,509,556,370,532,504,583,540,567
65624927,6,-62,25,-26,22,0,-1,22,105,95,88,172,202,141,139,102,165,176,170,186,228,243,0,221,0,-240,-238,-85,-118,-99,-27,0,55,-2,-54,-16
