id,year,index,magnitude,duration,rate,postMagnitude,postDuration,postRate
117,2005,184.0,126.0,21.0,6.0,-338.0,1.0,-338.0
117,2006,-154.0,-338.0,1.0,-338.0,279.0,3.0,93.0
117,2009,125.0,279.0,3.0,93.0,-200.0,1.0,-200.0
117,2010,-75.0,-200.0,1.0,-200.0,3.0,9.0,0.3333333333333333
117,2019,-72.0,3.0,9.0,0.3333333333333333,NaN,NaN,NaN
118,1984,627.0,NaN,NaN,NaN,-108.0,22.0,-4.909090909090909
118,2006,519.0,-108.0,22.0,-4.909090909090909,-158.0,1.0,-158.0
118,2007,361.0,-158.0,1.0,-158.0,122.0,12.0,10.166666666666666
118,2019,483.0,122.0,12.0,10.166666666666666,NaN,NaN,NaN
119,1984,36.0,NaN,NaN,NaN,193.0,2.0,96.5
119,1986,229.0,193.0,2.0,96.5,4.0,4.0,1.0
119,1990,233.0,4.0,4.0,1.0,376.0,2.0,188.0
119,1992,609.0,376.0,2.0,188.0,-221.0,6.0,-36.833333333333336
119,1998,388.0,-221.0,6.0,-36.833333333333336,171.0,10.0,17.1
119,2008,559.0,171.0,10.0,17.1,-242.0,11.0,-22.0
119,2019,317.0,-242.0,11.0,-22.0,NaN,NaN,NaN
120,1984,527.0,NaN,NaN,NaN,26.0,20.0,1.3
120,2004,553.0,26.0,20.0,1.3,-281.0,1.0,-281.0
120,2005,272.0,-281.0,1.0,-281.0,207.0,14.0,14.785714285714286
120,2019,479.0,207.0,14.0,14.785714285714286,NaN,NaN,NaN
121,1984,705.0,NaN,NaN,NaN,-10.0,12.0,-0.8333333333333334
121,1996,695.0,-10.0,12.0,-0.8333333333333334,-177.0,2.0,-88.5
121,1998,518.0,-177.0,2.0,-88.5,200.0,21.0,9.523809523809524
121,2019,718.0,200.0,21.0,9.523809523809524,NaN,NaN,NaN
122,1984,628.0,NaN,NaN,NaN,57.0,14.0,4.071428571428571
122,1998,685.0,57.0,14.0,4.071428571428571,-609.0,1.0,-609.0
122,1999,76.0,-609.0,1.0,-609.0,456.0,1.0,456.0
122,2000,532.0,456.0,1.0,456.0,100.0,19.0,5.2631578947368425
122,2019,632.0,100.0,19.0,5.2631578947368425,NaN,NaN,NaN
123,1984,-112.0,NaN,NaN,NaN,0.0,3.0,0.0
123,1987,-112.0,0.0,3.0,0.0,476.0,3.0,158.66666666666666
123,1990,364.0,476.0,3.0,158.66666666666666,-95.0,29.0,-3.2758620689655173
123,2019,269.0,-95.0,29.0,-3.2758620689655173,NaN,NaN,NaN
124,1984,296.0,NaN,NaN,NaN,-104.0,14.0,-7.428571428571429
124,1998,192.0,-104.0,14.0,-7.428571428571429,361.0,1.0,361.0
124,1999,553.0,361.0,1.0,361.0,-451.0,3.0,-150.33333333333334
124,2002,102.0,-451.0,3.0,-150.33333333333334,34.0,1.0,34.0
124,2003,136.0,34.0,1.0,34.0,359.0,1.0,359.0
124,2004,495.0,359.0,1.0,359.0,-34.0,15.0,-2.2666666666666666
124,2019,461.0,-34.0,15.0,-2.2666666666666666,NaN,NaN,NaN
125,1984,673.0,NaN,NaN,NaN,-56.0,14.0,-4.0
125,1998,617.0,-56.0,14.0,-4.0,-207.0,1.0,-207.0
125,1999,410.0,-207.0,1.0,-207.0,186.0,20.0,9.3
125,2019,596.0,186.0,20.0,9.3,NaN,NaN,NaN
126,1984,477.0,NaN,NaN,NaN,125.0,1.0,125.0
126,1985,602.0,125.0,1.0,125.0,-82.0,26.0,-3.1538461538461537
126,2011,520.0,-82.0,26.0,-3.1538461538461537,-192.0,1.0,-192.0
126,2012,328.0,-192.0,1.0,-192.0,97.0,7.0,13.857142857142858
126,2019,425.0,97.0,7.0,13.857142857142858,NaN,NaN,NaN
127,1984,533.0,NaN,NaN,NaN,32.0,17.0,1.8823529411764706
127,2001,565.0,32.0,17.0,1.8823529411764706,-316.0,1.0,-316.0
127,2002,249.0,-316.0,1.0,-316.0,203.0,2.0,101.5
127,2004,452.0,203.0,2.0,101.5,88.0,15.0,5.866666666666666
127,2019,540.0,88.0,15.0,5.866666666666666,NaN,NaN,NaN
128,1984,37.0,NaN,NaN,NaN,128.0,35.0,3.657142857142857
128,2019,165.0,128.0,35.0,3.657142857142857,NaN,NaN,NaN
129,1984,432.0,NaN,NaN,NaN,0.0,5.0,0.0
129,1989,432.0,0.0,5.0,0.0,-206.0,1.0,-206.0
129,1990,226.0,-206.0,1.0,-206.0,391.0,1.0,391.0
129,1991,617.0,391.0,1.0,391.0,-108.0,28.0,-3.857142857142857
129,2019,509.0,-108.0,28.0,-3.857142857142857,NaN,NaN,NaN
130,1984,602.0,NaN,NaN,NaN,20.0,15.0,1.3333333333333333
130,1999,622.0,20.0,15.0,1.3333333333333333,-273.0,1.0,-273.0
130,2000,349.0,-273.0,1.0,-273.0,41.0,19.0,2.1578947368421053
130,2019,390.0,41.0,19.0,2.1578947368421053,NaN,NaN,NaN
131,1984,738.0,NaN,NaN,NaN,22.0,35.0,0.6285714285714286
131,2019,760.0,22.0,35.0,0.6285714285714286,NaN,NaN,NaN
132,1984,174.0,NaN,NaN,NaN,79.0,20.0,3.95
132,2004,253.0,79.0,20.0,3.95,-211.0,5.0,-42.2
132,2009,42.0,-211.0,5.0,-42.2,400.0,1.0,400.0
132,2010,442.0,400.0,1.0,400.0,-401.0,5.0,-80.2
132,2015,41.0,-401.0,5.0,-80.2,299.0,1.0,299.0
132,2016,340.0,299.0,1.0,299.0,-213.0,3.0,-71.0
132,2019,127.0,-213.0,3.0,-71.0,NaN,NaN,NaN
133,1984,753.0,NaN,NaN,NaN,-15.0,11.0,-1.3636363636363635
133,1995,738.0,-15.0,11.0,-1.3636363636363635,-282.0,1.0,-282.0
133,1996,456.0,-282.0,1.0,-282.0,273.0,9.0,30.333333333333332
133,2005,729.0,273.0,9.0,30.333333333333332,-3.0,14.0,-0.21428571428571427
133,2019,726.0,-3.0,14.0,-0.21428571428571427,NaN,NaN,NaN
134,1984,695.0,NaN,NaN,NaN,14.0,30.0,0.4666666666666667
134,2014,709.0,14.0,30.0,0.4666666666666667,-478.0,1.0,-478.0
134,2015,231.0,-478.0,1.0,-478.0,223.0,1.0,223.0
134,2016,454.0,223.0,1.0,223.0,72.0,3.0,24.0
134,2019,526.0,72.0,3.0,24.0,NaN,NaN,NaN
135,1984,339.0,NaN,NaN,NaN,-301.0,1.0,-301.0
135,1985,38.0,-301.0,1.0,-301.0,118.0,19.0,6.2105263157894735
135,2004,156.0,118.0,19.0,6.2105263157894735,-303.0,1.0,-303.0
135,2005,-147.0,-303.0,1.0,-303.0,122.0,14.0,8.714285714285714
135,2019,-25.0,122.0,14.0,8.714285714285714,NaN,NaN,NaN
136,1984,406.0,NaN,NaN,NaN,22.0,15.0,1.4666666666666666
136,1999,428.0,22.0,15.0,1.4666666666666666,-139.0,1.0,-139.0
136,2000,289.0,-139.0,1.0,-139.0,145.0,9.0,16.11111111111111
136,2009,434.0,145.0,9.0,16.11111111111111,-201.0,2.0,-100.5
136,2011,233.0,-201.0,2.0,-100.5,173.0,2.0,86.5
136,2013,406.0,173.0,2.0,86.5,41.0,6.0,6.833333333333333
136,2019,447.0,41.0,6.0,6.833333333333333,NaN,NaN,NaN
137,1984,588.0,NaN,NaN,NaN,-688.0,6.0,-114.66666666666667
137,1990,-100.0,-688.0,6.0,-114.66666666666667,882.0,5.0,176.4
137,1995,782.0,882.0,5.0,176.4,-746.0,3.0,-248.66666666666666
137,1998,36.0,-746.0,3.0,-248.66666666666666,53.0,7.0,7.571428571428571
137,2005,89.0,53.0,7.0,7.571428571428571,764.0,12.0,63.666666666666664
137,2017,853.0,764.0,12.0,63.666666666666664,-723.0,2.0,-361.5
137,2019,130.0,-723.0,2.0,-361.5,NaN,NaN,NaN
138,1984,247.0,NaN,NaN,NaN,70.0,8.0,8.75
138,1992,317.0,70.0,8.0,8.75,-752.0,1.0,-752.0
138,1993,-435.0,-752.0,1.0,-752.0,279.0,3.0,93.0
138,1996,-156.0,279.0,3.0,93.0,359.0,12.0,29.916666666666668
138,2008,203.0,359.0,12.0,29.916666666666668,-68.0,11.0,-6.181818181818182
138,2019,135.0,-68.0,11.0,-6.181818181818182,NaN,NaN,NaN
139,1984,454.0,NaN,NaN,NaN,140.0,8.0,17.5
139,1992,594.0,140.0,8.0,17.5,-359.0,1.0,-359.0
139,1993,235.0,-359.0,1.0,-359.0,458.0,3.0,152.66666666666666
139,1996,693.0,458.0,3.0,152.66666666666666,-298.0,4.0,-74.5
139,2000,395.0,-298.0,4.0,-74.5,314.0,4.0,78.5
139,2004,709.0,314.0,4.0,78.5,-84.0,15.0,-5.6
139,2019,625.0,-84.0,15.0,-5.6,NaN,NaN,NaN
140,1984,-37.0,NaN,NaN,NaN,154.0,2.0,77.0
140,1986,117.0,154.0,2.0,77.0,-88.0,14.0,-6.285714285714286
140,2000,29.0,-88.0,14.0,-6.285714285714286,285.0,3.0,95.0
140,2003,314.0,285.0,3.0,95.0,-93.0,4.0,-23.25
140,2007,221.0,-93.0,4.0,-23.25,-510.0,1.0,-510.0
140,2008,-289.0,-510.0,1.0,-510.0,346.0,11.0,31.454545454545453
140,2019,57.0,346.0,11.0,31.454545454545453,NaN,NaN,NaN
141,1984,737.0,NaN,NaN,NaN,0.0,16.0,0.0
141,2000,737.0,0.0,16.0,0.0,-572.0,1.0,-572.0
141,2001,165.0,-572.0,1.0,-572.0,-67.0,2.0,-33.5
141,2003,98.0,-67.0,2.0,-33.5,420.0,2.0,210.0
141,2005,518.0,420.0,2.0,210.0,72.0,14.0,5.142857142857143
141,2019,590.0,72.0,14.0,5.142857142857143,NaN,NaN,NaN
142,1984,475.0,NaN,NaN,NaN,116.0,7.0,16.571428571428573
142,1991,591.0,116.0,7.0,16.571428571428573,-793.0,1.0,-793.0
142,1992,-202.0,-793.0,1.0,-793.0,135.0,3.0,45.0
142,1995,-67.0,135.0,3.0,45.0,268.0,1.0,268.0
142,1996,201.0,268.0,1.0,268.0,317.0,23.0,13.782608695652174
142,2019,518.0,317.0,23.0,13.782608695652174,NaN,NaN,NaN
143,1984,507.0,NaN,NaN,NaN,88.0,16.0,5.5
143,2000,595.0,88.0,16.0,5.5,-284.0,1.0,-284.0
143,2001,311.0,-284.0,1.0,-284.0,226.0,18.0,12.555555555555555
143,2019,537.0,226.0,18.0,12.555555555555555,NaN,NaN,NaN
144,1984,618.0,NaN,NaN,NaN,-56.0,28.0,-2.0
144,2012,562.0,-56.0,28.0,-2.0,-200.0,7.0,-28.571428571428573
144,2019,362.0,-200.0,7.0,-28.571428571428573,NaN,NaN,NaN
145,1984,608.0,NaN,NaN,NaN,-46.0,31.0,-1.4838709677419355
145,2015,562.0,-46.0,31.0,-1.4838709677419355,-1020.0,1.0,-1020.0
145,2016,-458.0,-1020.0,1.0,-1020.0,661.0,1.0,661.0
145,2017,203.0,661.0,1.0,661.0,0.0,2.0,0.0
145,2019,203.0,0.0,2.0,0.0,NaN,NaN,NaN
146,1984,-78.0,NaN,NaN,NaN,233.0,6.0,38.833333333333336
146,1990,155.0,233.0,6.0,38.833333333333336,-116.0,29.0,-4.0
146,2019,39.0,-116.0,29.0,-4.0,NaN,NaN,NaN
147,1984,266.0,NaN,NaN,NaN,28.0,27.0,1.037037037037037
147,2011,294.0,28.0,27.0,1.037037037037037,-358.0,1.0,-358.0
147,2012,-64.0,-358.0,1.0,-358.0,116.0,7.0,16.571428571428573
147,2019,52.0,116.0,7.0,16.571428571428573,NaN,NaN,NaN
148,1984,498.0,NaN,NaN,NaN,91.0,30.0,3.033333333333333
148,2014,589.0,91.0,30.0,3.033333333333333,-736.0,1.0,-736.0
148,2015,-147.0,-736.0,1.0,-736.0,469.0,4.0,117.25
148,2019,322.0,469.0,4.0,117.25,NaN,NaN,NaN
149,1984,658.0,NaN,NaN,NaN,-47.0,5.0,-9.4
149,1989,611.0,-47.0,5.0,-9.4,-484.0,1.0,-484.0
149,1990,127.0,-484.0,1.0,-484.0,221.0,1.0,221.0
149,1991,348.0,221.0,1.0,221.0,0.0,4.0,0.0
149,1995,348.0,0.0,4.0,0.0,196.0,2.0,98.0
149,1997,544.0,196.0,2.0,98.0,-15.0,22.0,-0.6818181818181818
149,2019,529.0,-15.0,22.0,-0.6818181818181818,NaN,NaN,NaN
150,1984,715.0,NaN,NaN,NaN,-71.0,35.0,-2.0285714285714285
150,2019,644.0,-71.0,35.0,-2.0285714285714285,NaN,NaN,NaN
151,1984,613.0,NaN,NaN,NaN,-42.0,14.0,-3.0
151,1998,571.0,-42.0,14.0,-3.0,-809.0,1.0,-809.0
151,1999,-238.0,-809.0,1.0,-809.0,382.0,1.0,382.0
151,2000,144.0,382.0,1.0,382.0,-17.0,11.0,-1.5454545454545454
151,2011,127.0,-17.0,11.0,-1.5454545454545454,226.0,1.0,226.0
151,2012,353.0,226.0,1.0,226.0,0.0,7.0,0.0
151,2019,353.0,0.0,7.0,0.0,NaN,NaN,NaN
152,1984,562.0,NaN,NaN,NaN,-35.0,13.0,-2.6923076923076925
152,1997,527.0,-35.0,13.0,-2.6923076923076925,-207.0,1.0,-207.0
152,1998,320.0,-207.0,1.0,-207.0,254.0,21.0,12.095238095238095
152,2019,574.0,254.0,21.0,12.095238095238095,NaN,NaN,NaN
153,1984,158.0,NaN,NaN,NaN,155.0,22.0,7.045454545454546
153,2006,313.0,155.0,22.0,7.045454545454546,-643.0,1.0,-643.0
153,2007,-330.0,-643.0,1.0,-643.0,404.0,2.0,202.0
153,2009,74.0,404.0,2.0,202.0,4.0,10.0,0.4
153,2019,78.0,4.0,10.0,0.4,NaN,NaN,NaN
154,1984,88.0,NaN,NaN,NaN,129.0,5.0,25.8
154,1989,217.0,129.0,5.0,25.8,-14.0,19.0,-0.7368421052631579
154,2008,203.0,-14.0,19.0,-0.7368421052631579,174.0,2.0,87.0
154,2010,377.0,174.0,2.0,87.0,-215.0,5.0,-43.0
154,2015,162.0,-215.0,5.0,-43.0,219.0,1.0,219.0
154,2016,381.0,219.0,1.0,219.0,-86.0,3.0,-28.666666666666668
154,2019,295.0,-86.0,3.0,-28.666666666666668,NaN,NaN,NaN
155,1984,68.0,NaN,NaN,NaN,0.0,8.0,0.0
155,1992,68.0,0.0,8.0,0.0,258.0,1.0,258.0
155,1993,326.0,258.0,1.0,258.0,156.0,26.0,6.0
155,2019,482.0,156.0,26.0,6.0,NaN,NaN,NaN
156,1984,113.0,NaN,NaN,NaN,0.0,7.0,0.0
156,1991,113.0,0.0,7.0,0.0,169.0,1.0,169.0
156,1992,282.0,169.0,1.0,169.0,94.0,13.0,7.230769230769231
156,2005,376.0,94.0,13.0,7.230769230769231,-703.0,1.0,-703.0
156,2006,-327.0,-703.0,1.0,-703.0,251.0,1.0,251.0
156,2007,-76.0,251.0,1.0,251.0,169.0,12.0,14.083333333333334
156,2019,93.0,169.0,12.0,14.083333333333334,NaN,NaN,NaN
157,1984,597.0,NaN,NaN,NaN,40.0,23.0,1.7391304347826086
157,2007,637.0,40.0,23.0,1.7391304347826086,-848.0,1.0,-848.0
157,2008,-211.0,-848.0,1.0,-848.0,0.0,11.0,0.0
157,2019,-211.0,0.0,11.0,0.0,NaN,NaN,NaN
158,1984,220.0,NaN,NaN,NaN,213.0,21.0,10.142857142857142
158,2005,433.0,213.0,21.0,10.142857142857142,-550.0,1.0,-550.0
158,2006,-117.0,-550.0,1.0,-550.0,373.0,1.0,373.0
158,2007,256.0,373.0,1.0,373.0,-45.0,12.0,-3.75
158,2019,211.0,-45.0,12.0,-3.75,NaN,NaN,NaN
159,1984,588.0,NaN,NaN,NaN,0.0,30.0,0.0
159,2014,588.0,0.0,30.0,0.0,-197.0,1.0,-197.0
159,2015,391.0,-197.0,1.0,-197.0,69.0,4.0,17.25
159,2019,460.0,69.0,4.0,17.25,NaN,NaN,NaN
160,1984,701.0,NaN,NaN,NaN,-30.0,11.0,-2.727272727272727
160,1995,671.0,-30.0,11.0,-2.727272727272727,-403.0,1.0,-403.0
160,1996,268.0,-403.0,1.0,-403.0,168.0,1.0,168.0
160,1997,436.0,168.0,1.0,168.0,0.0,9.0,0.0
160,2006,436.0,0.0,9.0,0.0,245.0,1.0,245.0
160,2007,681.0,245.0,1.0,245.0,0.0,12.0,0.0
