# Running on file ./src/test/resources/it/unibo/c2c/input.csv with args: maxError=75.0, maxSegments=6, startYear=1984, endYear=2019, infill=true, spikesTolerance=0.85, revertBand=false, negativeMagnitudeOnly=false
id, year, value, magnitude, duration, rate, postMagnitude, postDuration, postRate
499,2011,336,-283,4,-70.75,307,1,307
499,2012,643,307,1,307,-11,7,-1.571428571428571
499,2019,632,-11,7,-1.571428571428571,NaN,NaN,NaN
500,1984,85,NaN,NaN,NaN,-132,4,-33
500,1988,-47,-132,4,-33,285,1,285
500,1989,238,285,1,285,436,6,72.66666666666667
500,1995,674,436,6,72.66666666666667,-612,5,-122.4
500,2000,62,-612,5,-122.4,509,8,63.625
500,2008,571,509,8,63.625,-303,11,-27.545454545454547
500,2019,268,-303,11,-27.545454545454547,NaN,NaN,NaN
501,1984,662,NaN,NaN,NaN,-19,30,-0.633333333333333
501,2014,643,-19,30,-0.633333333333333,-489,1,-489
501,2015,154,-489,1,-489,-253,1,-253
501,2016,-99,-253,1,-253,264,3,88
501,2019,165,264,3,88,NaN,NaN,NaN
502,1984,629,NaN,NaN,NaN,36,12,3
502,1996,665,36,12,3,-264,1,-264
502,1997,401,-264,1,-264,223,4,55.75
502,2001,624,223,4,55.75,-25,18,-1.388888888888889
502,2019,599,-25,18,-1.388888888888889,NaN,NaN,NaN
503,1984,85,NaN,NaN,NaN,-100,1,-100
503,1985,-15,-100,1,-100,297,23,12.91304347826087
503,2008,282,297,23,12.91304347826087,-519,1,-519
503,2009,-237,-519,1,-519,213,10,21.3
503,2019,-24,213,10,21.3,NaN,NaN,NaN
504,1984,663,NaN,NaN,NaN,82,18,4.555555555555555
504,2002,745,82,18,4.555555555555555,-168,1,-168
504,2003,577,-168,1,-168,155,16,9.6875
504,2019,732,155,16,9.6875,NaN,NaN,NaN
505,1984,128,NaN,NaN,NaN,200,21,9.523809523809524
505,2005,328,200,21,9.523809523809524,-513,1,-513
505,2006,-185,-513,1,-513,273,13,21
505,2019,88,273,13,21,NaN,NaN,NaN
506,1984,535,NaN,NaN,NaN,-276,7,-39.42857142857143
506,1991,259,-276,7,-39.42857142857143,300,3,100
506,1994,559,300,3,100,41,7,5.857142857142857
506,2001,600,41,7,5.857142857142857,-240,1,-240
506,2002,360,-240,1,-240,331,4,82.75
506,2006,691,331,4,82.75,-13,13,-1
506,2019,678,-13,13,-1,NaN,NaN,NaN
507,1984,604,NaN,NaN,NaN,130,7,18.571428571428573
507,1991,734,130,7,18.571428571428573,-389,1,-389
507,1992,345,-389,1,-389,169,1,169
507,1993,514,169,1,169,247,23,10.73913043478261
507,2016,761,247,23,10.73913043478261,-190,1,-190
507,2017,571,-190,1,-190,252,2,126
507,2019,823,252,2,126,NaN,NaN,NaN
508,1984,451,NaN,NaN,NaN,-47,26,-1.807692307692308
508,2010,404,-47,26,-1.807692307692308,-447,1,-447
508,2011,-43,-447,1,-447,195,1,195
508,2012,152,195,1,195,-25,7,-3.571428571428572
508,2019,127,-25,7,-3.571428571428572,NaN,NaN,NaN
509,1984,484,NaN,NaN,NaN,99,1,99
509,1985,583,99,1,99,-181,13,-13.923076923076923
509,1998,402,-181,13,-13.923076923076923,193,3,64.33333333333333
509,2001,595,193,3,64.33333333333333,50,18,2.777777777777778
509,2019,645,50,18,2.777777777777778,NaN,NaN,NaN
510,1984,594,NaN,NaN,NaN,6,10,0.6
510,1994,600,6,10,0.6,-1009,1,-1009
510,1995,-409,-1009,1,-1009,596,1,596
510,1996,187,596,1,596,0,2,0
510,1998,187,0,2,0,249,2,124.5
510,2000,436,249,2,124.5,219,19,11.526315789473685
510,2019,655,219,19,11.526315789473685,NaN,NaN,NaN
511,1984,382,NaN,NaN,NaN,336,8,42
511,1992,718,336,8,42,-379,1,-379
511,1993,339,-379,1,-379,6,8,0.75
511,2001,345,6,8,0.75,-336,1,-336
511,2002,9,-336,1,-336,585,11,53.18181818181818
511,2013,594,585,11,53.18181818181818,-293,6,-48.833333333333336
511,2019,301,-293,6,-48.833333333333336,NaN,NaN,NaN
512,1984,533,NaN,NaN,NaN,-48,26,-1.846153846153846
512,2010,485,-48,26,-1.846153846153846,-371,1,-371
512,2011,114,-371,1,-371,164,1,164
512,2012,278,164,1,164,7,7,1
512,2019,285,7,7,1,NaN,NaN,NaN
513,1984,81,NaN,NaN,NaN,154,7,22
513,1991,235,154,7,22,217,1,217
513,1992,452,217,1,217,40,13,3.076923076923077
513,2005,492,40,13,3.076923076923077,-959,1,-959
513,2006,-467,-959,1,-959,672,1,672
513,2007,205,672,1,672,230,12,19.166666666666668
513,2019,435,230,12,19.166666666666668,NaN,NaN,NaN
514,1984,-158,NaN,NaN,NaN,140,13,10.76923076923077
514,1997,-18,140,13,10.76923076923077,218,2,109
514,1999,200,218,2,109,56,20,2.8
514,2019,256,56,20,2.8,NaN,NaN,NaN
515,1984,601,NaN,NaN,NaN,26,7,3.714285714285714
515,1991,627,26,7,3.714285714285714,-715,1,-715
515,1992,-88,-715,1,-715,27,4,6.75
515,1996,-61,27,4,6.75,435,1,435
515,1997,374,435,1,435,48,22,2.181818181818182
515,2019,422,48,22,2.181818181818182,NaN,NaN,NaN
516,1984,650,NaN,NaN,NaN,31,31,1
516,2015,681,31,31,1,-373,1,-373
516,2016,308,-373,1,-373,93,3,31
516,2019,401,93,3,31,NaN,NaN,NaN
517,1984,552,NaN,NaN,NaN,6,28,0.214285714285714
517,2012,558,6,28,0.214285714285714,-191,1,-191
517,2013,367,-191,1,-191,73,6,12.166666666666666
517,2019,440,73,6,12.166666666666666,NaN,NaN,NaN
518,1984,479,NaN,NaN,NaN,154,35,4.4
518,2019,633,154,35,4.4,NaN,NaN,NaN
519,1984,397,NaN,NaN,NaN,38,23,1.652173913043478
519,2007,435,38,23,1.652173913043478,-204,1,-204
519,2008,231,-204,1,-204,61,11,5.545454545454546
519,2019,292,61,11,5.545454545454546,NaN,NaN,NaN
520,1984,-84,NaN,NaN,NaN,108,1,108
520,1985,24,108,1,108,-133,14,-9.5
520,1999,-109,-133,14,-9.5,303,2,151.5
520,2001,194,303,2,151.5,-100,18,-5.555555555555555
520,2019,94,-100,18,-5.555555555555555,NaN,NaN,NaN
521,1984,457,NaN,NaN,NaN,50,17,2.941176470588236
521,2001,507,50,17,2.941176470588236,-186,1,-186
521,2002,321,-186,1,-186,261,1,261
521,2003,582,261,1,261,-89,16,-5.5625
521,2019,493,-89,16,-5.5625,NaN,NaN,NaN
522,1984,579,NaN,NaN,NaN,59,8,7.375
522,1992,638,59,8,7.375,-815,1,-815
522,1993,-177,-815,1,-815,657,1,657
522,1994,480,657,1,657,134,25,5.36
522,2019,614,134,25,5.36,NaN,NaN,NaN
523,1984,486,NaN,NaN,NaN,-116,19,-6.105263157894737
523,2003,370,-116,19,-6.105263157894737,-232,1,-232
523,2004,138,-232,1,-232,48,15,3.2
523,2019,186,48,15,3.2,NaN,NaN,NaN
524,1984,139,NaN,NaN,NaN,47,23,2.043478260869565
524,2007,186,47,23,2.043478260869565,-197,1,-197
524,2008,-11,-197,1,-197,51,11,4.636363636363637
524,2019,40,51,11,4.636363636363637,NaN,NaN,NaN
525,1984,561,NaN,NaN,NaN,109,35,3.114285714285714
525,2019,670,109,35,3.114285714285714,NaN,NaN,NaN
526,1984,292,NaN,NaN,NaN,-25,28,-0.892857142857143
526,2012,267,-25,28,-0.892857142857143,-180,1,-180
526,2013,87,-180,1,-180,0,6,0
526,2019,87,0,6,0,NaN,NaN,NaN
527,1984,638,NaN,NaN,NaN,-139,35,-3.971428571428572
527,2019,499,-139,35,-3.971428571428572,NaN,NaN,NaN
528,1984,429,NaN,NaN,NaN,220,18,12.222222222222221
528,2002,649,220,18,12.222222222222221,-173,2,-86.5
528,2004,476,-173,2,-86.5,94,10,9.4
528,2014,570,94,10,9.4,-211,2,-105.5
528,2016,359,-211,2,-105.5,112,3,37.333333333333336
528,2019,471,112,3,37.333333333333336,NaN,NaN,NaN
529,1984,605,NaN,NaN,NaN,31,14,2.214285714285714
529,1998,636,31,14,2.214285714285714,-843,1,-843
529,1999,-207,-843,1,-843,342,2,171
529,2001,135,342,2,171,218,5,43.6
529,2006,353,218,5,43.6,88,13,6.769230769230769
529,2019,441,88,13,6.769230769230769,NaN,NaN,NaN
530,1984,708,NaN,NaN,NaN,42,13,3.230769230769231
530,1997,750,42,13,3.230769230769231,-344,2,-172
530,1999,406,-344,2,-172,161,20,8.05
530,2019,567,161,20,8.05,NaN,NaN,NaN
531,1984,6,NaN,NaN,NaN,215,23,9.347826086956522
531,2007,221,215,23,9.347826086956522,-461,1,-461
531,2008,-240,-461,1,-461,295,7,42.142857142857146
531,2015,55,295,7,42.142857142857146,-71,4,-17.75
531,2019,-16,-71,4,-17.75,NaN,NaN,NaN
532,1984,-53,NaN,NaN,NaN,-46,6,-7.666666666666667
532,1990,-99,-46,6,-7.666666666666667,208,1,208
532,1991,109,208,1,208,-374,10,-37.4
532,2001,-265,-374,10,-37.4,346,3,115.33333333333333
532,2004,81,346,3,115.33333333333333,-102,15,-6.8
532,2019,-21,-102,15,-6.8,NaN,NaN,NaN
533,1984,551,NaN,NaN,NaN,107,28,3.821428571428572
533,2012,658,107,28,3.821428571428572,-265,1,-265
533,2013,393,-265,1,-265,-84,2,-42
533,2015,309,-84,2,-42,187,1,187
533,2016,496,187,1,187,-101,3,-33.666666666666664
533,2019,395,-101,3,-33.666666666666664,NaN,NaN,NaN
534,1984,-57,NaN,NaN,NaN,614,12,51.166666666666664
534,1996,557,614,12,51.166666666666664,2,9,0.222222222222222
534,2005,559,2,9,0.222222222222222,-158,1,-158
534,2006,401,-158,1,-158,0,4,0
534,2010,401,0,4,0,-264,1,-264
534,2011,137,-264,1,-264,144,8,18
534,2019,281,144,8,18,NaN,NaN,NaN
535,1984,269,NaN,NaN,NaN,200,10,20
535,1994,469,200,10,20,115,20,5.75
535,2014,584,115,20,5.75,-914,1,-914
535,2015,-330,-914,1,-914,586,1,586
535,2016,256,586,1,586,90,3,30
535,2019,346,90,3,30,NaN,NaN,NaN
536,1984,215,NaN,NaN,NaN,115,8,14.375
536,1992,330,115,8,14.375,-586,1,-586
536,1993,-256,-586,1,-586,-55,1,-55
536,1994,-311,-55,1,-55,269,1,269
536,1995,-42,269,1,269,594,5,118.8
536,2000,552,594,5,118.8,98,19,5.157894736842105
536,2019,650,98,19,5.157894736842105,NaN,NaN,NaN
537,1984,-69,NaN,NaN,NaN,322,12,26.833333333333332
537,1996,253,322,12,26.833333333333332,-142,16,-8.875
537,2012,111,-142,16,-8.875,-265,1,-265
537,2013,-154,-265,1,-265,159,6,26.5
537,2019,5,159,6,26.5,NaN,NaN,NaN
538,1984,869,NaN,NaN,NaN,-494,1,-494
538,1985,375,-494,1,-494,0,6,0
538,1991,375,0,6,0,472,1,472
538,1992,847,472,1,472,-226,8,-28.25
538,2000,621,-226,8,-28.25,-424,1,-424
538,2001,197,-424,1,-424,565,18,31.38888888888889
538,2019,762,565,18,31.38888888888889,NaN,NaN,NaN
539,1984,-43,NaN,NaN,NaN,224,2,112
539,1986,181,224,2,112,-192,16,-12
539,2002,-11,-192,16,-12,292,1,292
539,2003,281,292,1,292,71,13,5.461538461538462
539,2016,352,71,13,5.461538461538462,-279,3,-93
539,2019,73,-279,3,-93,NaN,NaN,NaN
540,1984,312,NaN,NaN,NaN,-258,1,-258
540,1985,54,-258,1,-258,423,30,14.1
540,2015,477,423,30,14.1,-197,1,-197
540,2016,280,-197,1,-197,16,3,5.333333333333333
540,2019,296,16,3,5.333333333333333,NaN,NaN,NaN
541,1984,495,NaN,NaN,NaN,104,11,9.454545454545455
541,1995,599,104,11,9.454545454545455,-435,1,-435
541,1996,164,-435,1,-435,197,1,197
541,1997,361,197,1,197,209,17,12.294117647058824
541,2014,570,209,17,12.294117647058824,-342,1,-342
541,2015,228,-342,1,-342,296,4,74
541,2019,524,296,4,74,NaN,NaN,NaN
542,1984,-117,NaN,NaN,NaN,549,17,32.294117647058826
542,2001,432,549,17,32.294117647058826,-96,9,-10.666666666666666
542,2010,336,-96,9,-10.666666666666666,-733,1,-733
542,2011,-397,-733,1,-733,381,2,190.5
542,2013,-16,381,2,190.5,108,6,18
542,2019,92,108,6,18,NaN,NaN,NaN
543,1984,702,NaN,NaN,NaN,-112,35,-3.2
543,2019,590,-112,35,-3.2,NaN,NaN,NaN
544,1984,648,NaN,NaN,NaN,-86,30,-2.866666666666667
544,2014,562,-86,30,-2.866666666666667,-844,1,-844
544,2015,-282,-844,1,-844,645,1,645
544,2016,363,645,1,645,0,3,0
544,2019,363,0,3,0,NaN,NaN,NaN
545,1984,317,NaN,NaN,NaN,102,7,14.571428571428571
545,1991,419,102,7,14.571428571428571,200,1,200
545,1992,619,200,1,200,-276,8,-34.5
545,2000,343,-276,8,-34.5,264,19,13.894736842105264
545,2019,607,264,19,13.894736842105264,NaN,NaN,NaN
546,1984,555,NaN,NaN,NaN,-322,1,-322
546,1985,233,-322,1,-322,-326,4,-81.5
546,1989,-93,-326,4,-81.5,702,1,702
546,1990,609,702,1,702,-166,19,-8.736842105263158
546,2009,443,-166,19,-8.736842105263158,511,1,511
546,2010,954,511,1,511,-127,9,-14.11111111111111
546,2019,827,-127,9,-14.11111111111111,NaN,NaN,NaN
547,1984,593,NaN,NaN,NaN,31,13,2.384615384615385
547,1997,624,31,13,2.384615384615385,-205,1,-205
547,1998,419,-205,1,-205,132,1,132
547,1999,551,132,1,132,126,20,6.3
547,2019,677,126,20,6.3,NaN,NaN,NaN
548,1984,10,NaN,NaN,NaN,-46,8,-5.75
548,1992,-36,-46,8,-5.75,781,2,390.5
548,1994,745,781,2,390.5,-182,6,-30.333333333333332
548,2000,563,-182,6,-30.333333333333332,-679,1,-679
548,2001,-116,-679,1,-679,711,9,79
548,2010,595,711,9,79,-298,9,-33.111111111111114
548,2019,297,-298,9,-33.111111111111114,NaN,NaN,NaN
549,1984,266,NaN,NaN,NaN,268,21,12.761904761904763
549,2005,534,268,21,12.761904761904763,-1027,1,-1027
549,2006,-493,-1027,1,-1027,555,1,555
549,2007,62,555,1,555,244,12,20.333333333333332
549,2019,306,244,12,20.333333333333332,NaN,NaN,NaN
550,1984,591,NaN,NaN,NaN,-27,26,-1.038461538461539
550,2010,564,-27,26,-1.038461538461539,-702,1,-702
550,2011,-138,-702,1,-702,392,2,196
550,2013,254,392,2,196,-15,6,-2.5
550,2019,239,-15,6,-2.5,NaN,NaN,NaN
551,1984,664,NaN,NaN,NaN,-81,35,-2.314285714285715
551,2019,583,-81,35,-2.314285714285715,NaN,NaN,NaN
552,1984,-17,NaN,NaN,NaN,125,10,12.5
552,1994,108,125,10,12.5,-99,25,-3.96
552,2019,9,-99,25,-3.96,NaN,NaN,NaN
553,1984,571,NaN,NaN,NaN,-116,35,-3.314285714285715
553,2019,455,-116,35,-3.314285714285715,NaN,NaN,NaN
554,1984,496,NaN,NaN,NaN,2,22,0.090909090909091
554,2006,498,2,22,0.090909090909091,-245,1,-245
554,2007,253,-245,1,-245,0,12,0
554,2019,253,0,12,0,NaN,NaN,NaN
555,1984,499,NaN,NaN,NaN,93,26,3.576923076923077
555,2010,592,93,26,3.576923076923077,-370,1,-370
555,2011,222,-370,1,-370,121,8,15.125
555,2019,343,121,8,15.125,NaN,NaN,NaN
556,1984,216,NaN,NaN,NaN,72,14,5.142857142857143
556,1998,288,72,14,5.142857142857143,-174,1,-174
556,1999,114,-174,1,-174,0,7,0
556,2006,114,0,7,0,-295,1,-295
556,2007,-181,-295,1,-295,248,1,248
556,2008,67,248,1,248,9,11,0.818181818181818
556,2019,76,9,11,0.818181818181818,NaN,NaN,NaN
557,1984,616,NaN,NaN,NaN,-79,33,-2.393939393939394
557,2017,537,-79,33,-2.393939393939394,-217,1,-217
557,2018,320,-217,1,-217,84,1,84
557,2019,404,84,1,84,NaN,NaN,NaN
558,1984,287,NaN,NaN,NaN,170,1,170
558,1985,457,170,1,170,-16,34,-0.470588235294118
558,2019,441,-16,34,-0.470588235294118,NaN,NaN,NaN
559,1984,461,NaN,NaN,NaN,0,13,0
559,1997,461,0,13,0,-174,2,-87
559,1999,287,-174,2,-87,-11,20,-0.55
559,2019,276,-11,20,-0.55,NaN,NaN,NaN
560,1984,449,NaN,NaN,NaN,96,35,2.742857142857143
560,2019,545,96,35,2.742857142857143,NaN,NaN,NaN
561,1984,43,NaN,NaN,NaN,477,5,95.4
561,1989,520,477,5,95.4,-686,3,-228.66666666666666
561,1992,-166,-686,3,-228.66666666666666,793,1,793
561,1993,627,793,1,793,-598,9,-66.44444444444444
561,2002,29,-598,9,-66.44444444444444,603,2,301.5
561,2004,632,603,2,301.5,-246,15,-16.4
561,2019,386,-246,15,-16.4,NaN,NaN,NaN
562,1984,470,NaN,NaN,NaN,19,17,1.117647058823529
562,2001,489,19,17,1.117647058823529,-520,1,-520
562,2002,-31,-520,1,-520,174,1,174
562,2003,143,174,1,174,386,16,24.125
562,2019,529,386,16,24.125,NaN,NaN,NaN
563,1984,670,NaN,NaN,NaN,-16,14,-1.142857142857143
563,1998,654,-16,14,-1.142857142857143,-343,1,-343
563,1999,311,-343,1,-343,315,20,15.75
563,2019,626,315,20,15.75,NaN,NaN,NaN
564,1984,714,NaN,NaN,NaN,6,17,0.352941176470588
564,2001,720,6,17,0.352941176470588,-524,1,-524
564,2002,196,-524,1,-524,355,1,355
564,2003,551,355,1,355,139,16,8.6875
564,2019,690,139,16,8.6875,NaN,NaN,NaN
565,1984,538,NaN,NaN,NaN,36,30,1.2
565,2014,574,36,30,1.2,-1064,1,-1064
565,2015,-490,-1064,1,-1064,494,3,164.66666666666666
565,2018,4,494,3,164.66666666666666,0,1,0
565,2019,4,0,1,0,NaN,NaN,NaN
566,1984,487,NaN,NaN,NaN,124,14,8.857142857142858
566,1998,611,124,14,8.857142857142858,-1101,1,-1101
566,1999,-490,-1101,1,-1101,215,1,215
566,2000,-275,215,1,215,478,1,478
566,2001,203,478,1,478,180,1,180
566,2002,383,180,1,180,273,17,16.058823529411764
566,2019,656,273,17,16.058823529411764,NaN,NaN,NaN
567,1984,347,NaN,NaN,NaN,206,2,103
567,1986,553,206,2,103,-223,1,-223
567,1987,330,-223,1,-223,268,12,22.333333333333332
567,1999,598,268,12,22.333333333333332,-337,4,-84.25
567,2003,261,-337,4,-84.25,275,1,275
567,2004,536,275,1,275,12,15,0.8
567,2019,548,12,15,0.8,NaN,NaN,NaN
568,1984,714,NaN,NaN,NaN,-68,17,-4
568,2001,646,-68,17,-4,-455,1,-455
568,2002,191,-455,1,-455,303,1,303
568,2003,494,303,1,303,232,16,14.5
568,2019,726,232,16,14.5,NaN,NaN,NaN
569,1984,444,NaN,NaN,NaN,38,15,2.533333333333333
569,1999,482,38,15,2.533333333333333,-553,1,-553
569,2000,-71,-553,1,-553,330,1,330
569,2001,259,330,1,330,228,18,12.666666666666666
569,2019,487,228,18,12.666666666666666,NaN,NaN,NaN
570,1984,319,NaN,NaN,NaN,-177,8,-22.125
570,1992,142,-177,8,-22.125,297,1,297
570,1993,439,297,1,297,127,6,21.166666666666668
570,1999,566,127,6,21.166666666666668,-321,8,-40.125
570,2007,245,-321,8,-40.125,342,7,48.857142857142854
570,2014,587,342,7,48.857142857142854,-309,5,-61.8
570,2019,278,-309,5,-61.8,NaN,NaN,NaN
571,1984,197,NaN,NaN,NaN,-115,6,-19.166666666666668
571,1990,82,-115,6,-19.166666666666668,329,4,82.25
571,1994,411,329,4,82.25,-420,7,-60
571,2001,-9,-420,7,-60,403,13,31
571,2014,394,403,13,31,-227,1,-227
571,2015,167,-227,1,-227,-46,4,-11.5
571,2019,121,-46,4,-11.5,NaN,NaN,NaN
572,1984,99,NaN,NaN,NaN,135,28,4.821428571428571
572,2012,234,135,28,4.821428571428571,-509,1,-509
572,2013,-275,-509,1,-509,357,6,59.5
572,2019,82,357,6,59.5,NaN,NaN,NaN
573,1984,518,NaN,NaN,NaN,100,16,6.25
573,2000,618,100,16,6.25,-256,2,-128
573,2002,362,-256,2,-128,306,8,38.25
573,2010,668,306,8,38.25,-171,9,-19
573,2019,497,-171,9,-19,NaN,NaN,NaN
574,1984,375,NaN,NaN,NaN,236,1,236
574,1985,611,236,1,236,-134,2,-67
574,1987,477,-134,2,-67,170,7,24.285714285714285
574,1994,647,170,7,24.285714285714285,-161,1,-161
574,1995,486,-161,1,-161,114,24,4.75
574,2019,600,114,24,4.75,NaN,NaN,NaN
575,1984,361,NaN,NaN,NaN,-38,28,-1.357142857142857
575,2012,323,-38,28,-1.357142857142857,349,1,349
575,2013,672,349,1,349,-967,1,-967
575,2014,-295,-967,1,-967,23,2,11.5
575,2016,-272,23,2,11.5,207,1,207
575,2017,-65,207,1,207,0,2,0
575,2019,-65,0,2,0,NaN,NaN,NaN
576,1984,311,NaN,NaN,NaN,-22,14,-1.571428571428571
576,1998,289,-22,14,-1.571428571428571,-565,1,-565
576,1999,-276,-565,1,-565,8,8,1
576,2007,-268,8,8,1,287,1,287
576,2008,19,287,1,287,123,5,24.6
576,2013,142,123,5,24.6,198,6,33
576,2019,340,198,6,33,NaN,NaN,NaN
577,1984,486,NaN,NaN,NaN,55,6,9.166666666666666
577,1990,541,55,6,9.166666666666666,-306,1,-306
577,1991,235,-306,1,-306,51,15,3.4
577,2006,286,51,15,3.4,300,1,300
577,2007,586,300,1,300,-216,1,-216
577,2008,370,-216,1,-216,105,11,9.545454545454545
577,2019,475,105,11,9.545454545454545,NaN,NaN,NaN
578,1984,87,NaN,NaN,NaN,187,21,8.904761904761905
578,2005,274,187,21,8.904761904761905,-454,1,-454
578,2006,-180,-454,1,-454,175,1,175
578,2007,-5,175,1,175,-23,12,-1.916666666666667
578,2019,-28,-23,12,-1.916666666666667,NaN,NaN,NaN
579,1984,377,NaN,NaN,NaN,-62,35,-1.771428571428571
579,2019,315,-62,35,-1.771428571428571,NaN,NaN,NaN
580,1984,479,NaN,NaN,NaN,118,8,14.75
580,1992,597,118,8,14.75,-158,1,-158
580,1993,439,-158,1,-158,214,2,107
580,1995,653,214,2,107,-233,2,-116.5
580,1997,420,-233,2,-116.5,9,22,0.409090909090909
580,2019,429,9,22,0.409090909090909,NaN,NaN,NaN
581,1984,165,NaN,NaN,NaN,-21,22,-0.954545454545455
581,2006,144,-21,22,-0.954545454545455,-326,1,-326
581,2007,-182,-326,1,-326,32,6,5.333333333333333
581,2013,-150,32,6,5.333333333333333,207,1,207
581,2014,57,207,1,207,-60,5,-12
581,2019,-3,-60,5,-12,NaN,NaN,NaN
582,1984,585,NaN,NaN,NaN,7,19,0.368421052631579
582,2003,592,7,19,0.368421052631579,-707,1,-707
582,2004,-115,-707,1,-707,382,2,191
582,2006,267,382,2,191,1,5,0.2
582,2011,268,1,5,0.2,220,1,220
582,2012,488,220,1,220,54,7,7.714285714285714
582,2019,542,54,7,7.714285714285714,NaN,NaN,NaN
583,1984,369,NaN,NaN,NaN,218,1,218
583,1985,587,218,1,218,50,31,1.612903225806452
583,2016,637,50,31,1.612903225806452,-374,1,-374
583,2017,263,-374,1,-374,117,2,58.5
583,2019,380,117,2,58.5,NaN,NaN,NaN
584,1984,561,NaN,NaN,NaN,75,13,5.769230769230769
584,1997,636,75,13,5.769230769230769,-158,1,-158
584,1998,478,-158,1,-158,0,6,0
584,2004,478,0,6,0,186,2,93
584,2006,664,186,2,93,-53,13,-4.076923076923077
584,2019,611,-53,13,-4.076923076923077,NaN,NaN,NaN
585,1984,434,NaN,NaN,NaN,22,11,2
585,1995,456,22,11,2,-563,1,-563
585,1996,-107,-563,1,-563,254,1,254
585,1997,147,254,1,254,0,2,0
585,1999,147,0,2,0,275,2,137.5
585,2001,422,275,2,137.5,117,18,6.5
585,2019,539,117,18,6.5,NaN,NaN,NaN
586,1984,693,NaN,NaN,NaN,2,35,0.057142857142857
586,2019,695,2,35,0.057142857142857,NaN,NaN,NaN
587,1984,690,NaN,NaN,NaN,-45,18,-2.5
587,2002,645,-45,18,-2.5,-295,1,-295
587,2003,350,-295,1,-295,0,6,0
587,2009,350,0,6,0,322,1,322
587,2010,672,322,1,322,-380,1,-380
587,2011,292,-380,1,-380,246,8,30.75
587,2019,538,246,8,30.75,NaN,NaN,NaN
588,1984,56,NaN,NaN,NaN,4,29,0.137931034482759
588,2013,60,4,29,0.137931034482759,182,1,182
588,2014,242,182,1,182,-265,1,-265
588,2015,-23,-265,1,-265,0,4,0
588,2019,-23,0,4,0,NaN,NaN,NaN
589,1984,540,NaN,NaN,NaN,-2,14,-0.142857142857143
589,1998,538,-2,14,-0.142857142857143,-350,1,-350
589,1999,188,-350,1,-350,282,1,282
589,2000,470,282,1,282,81,19,4.263157894736842
589,2019,551,81,19,4.263157894736842,NaN,NaN,NaN
590,1984,461,NaN,NaN,NaN,50,35,1.428571428571429
590,2019,511,50,35,1.428571428571429,NaN,NaN,NaN
591,1984,106,NaN,NaN,NaN,168,1,168
591,1985,274,168,1,168,72,34,2.117647058823529
591,2019,346,72,34,2.117647058823529,NaN,NaN,NaN
592,1984,549,NaN,NaN,NaN,-122,14,-8.714285714285714
592,1998,427,-122,14,-8.714285714285714,297,1,297
592,1999,724,297,1,297,-58,20,-2.9
592,2019,666,-58,20,-2.9,NaN,NaN,NaN
593,1984,646,NaN,NaN,NaN,-3,35,-0.085714285714286
593,2019,643,-3,35,-0.085714285714286,NaN,NaN,NaN
594,1984,263,NaN,NaN,NaN,45,28,1.607142857142857
594,2012,308,45,28,1.607142857142857,-721,1,-721
594,2013,-413,-721,1,-721,225,3,75
594,2016,-188,225,3,75,266,1,266
594,2017,78,266,1,266,134,2,67
594,2019,212,134,2,67,NaN,NaN,NaN
595,1984,12,NaN,NaN,NaN,182,31,5.870967741935484
595,2015,194,182,31,5.870967741935484,-723,1,-723
595,2016,-529,-723,1,-723,291,3,97
595,2019,-238,291,3,97,NaN,NaN,NaN
596,1984,435,NaN,NaN,NaN,64,10,6.4
596,1994,499,64,10,6.4,-778,1,-778
596,1995,-279,-778,1,-778,444,1,444
596,1996,165,444,1,444,211,1,211
596,1997,376,211,1,211,-144,1,-144
596,1998,232,-144,1,-144,397,21,18.904761904761905
596,2019,629,397,21,18.904761904761905,NaN,NaN,NaN
597,1984,592,NaN,NaN,NaN,-39,14,-2.785714285714286
597,1998,553,-39,14,-2.785714285714286,-761,1,-761
597,1999,-208,-761,1,-761,364,1,364
597,2000,156,364,1,364,341,6,56.833333333333336
597,2006,497,341,6,56.833333333333336,-292,1,-292
597,2007,205,-292,1,-292,274,12,22.833333333333332
597,2019,479,274,12,22.833333333333332,NaN,NaN,NaN
598,1984,72,NaN,NaN,NaN,-16,2,-8
598,1986,56,-16,2,-8,204,1,204
598,1987,260,204,1,204,-286,1,-286
598,1988,-26,-286,1,-286,426,27,15.777777777777779
598,2015,400,426,27,15.777777777777779,-179,1,-179
598,2016,221,-179,1,-179,167,3,55.666666666666664
598,2019,388,167,3,55.666666666666664,NaN,NaN,NaN
599,1984,728,NaN,NaN,NaN,-132,5,-26.4
599,1989,596,-132,5,-26.4,182,6,30.333333333333332
599,1995,778,182,6,30.333333333333332,-412,1,-412
599,1996,366,-412,1,-412,28,9,3.111111111111111
599,2005,394,28,9,3.111111111111111,236,4,59
599,2009,630,236,4,59,89,10,8.9
599,2019,719,89,10,8.9,NaN,NaN,NaN
600,1984,582,NaN,NaN,NaN,74,6,12.333333333333334
600,1990,656,74,6,12.333333333333334,-231,1,-231
600,1991,425,-231,1,-231,204,18,11.333333333333334
600,2009,629,204,18,11.333333333333334,-185,1,-185
600,2010,444,-185,1,-185,305,4,76.25
600,2014,749,305,4,76.25,-184,5,-36.8
600,2019,565,-184,5,-36.8,NaN,NaN,NaN
601,1984,214,NaN,NaN,NaN,376,18,20.88888888888889
